time_ns,front_position (Marshak),front_position (gold loss),front_position (Be Loss),front_position (Vacuum Loss)
0.34521521521521525,0.018826734396870905,0.018640647667448808,0.017654097659046058,0.018013220141431918
0.34820820820820825,0.01902107473983909,0.018833506966522175,0.017815099077152976,0.01819664591636182
0.35120120120120124,0.019194567024330107,0.019003324260868933,0.017956515394576815,0.018358209736490064
0.35419419419419423,0.01935259007222586,0.019156943664418582,0.018111686673427423,0.01850355842890589
0.3571871871871872,0.01952080830168071,0.01932331698385021,0.018283840520705894,0.018660122210292607
0.3601801801801802,0.019698221650129816,0.019496908886566654,0.018437153845146166,0.018826794444092455
0.3631731731731732,0.01988161279018636,0.0196734282547884,0.018589365733298304,0.018998953062705416
0.3661661661661662,0.020068512697323317,0.01985810853226595,0.01874467186381246,0.01917403290727519
0.3691591591591592,0.020257263675555148,0.02004825615455971,0.018931601652065963,0.019351443462188464
0.3721521521521522,0.020446784808329663,0.020233305679022144,0.019125233188386246,0.019529982586276654
0.3751451451451452,0.02063637731127513,0.02041471410359762,0.019288848154594744,0.019707809513083513
0.3781381381381382,0.020825591604641095,0.02059896579194069,0.019444295374611485,0.019884597645047936
0.3811311311311312,0.021014140188750065,0.02078574427365913,0.019598554959318195,0.02006124870609485
0.38412412412412417,0.02118579996689687,0.02095335679222035,0.01976548796461302,0.020221154460607235
0.38711711711711716,0.02134446486931865,0.02110459381184948,0.019925607166729645,0.020367187613499364
0.39011011011011015,0.021510732529820158,0.021265613596665553,0.02006464566405875,0.020520613801335838
0.39310310310310315,0.021684039539127856,0.02143710078323939,0.020204004775229163,0.020682059067314403
0.39609609609609614,0.021862080158905933,0.021611439727656424,0.020347916691269938,0.02084890804314583
0.39908908908908913,0.02204303097748052,0.021788173490146622,0.020496263978247102,0.021018002850545624
0.4020820820820821,0.022225619776224576,0.021969070104020747,0.02067793744434218,0.021188081281127164
0.4050750750750751,0.022384314935815844,0.022123501065527365,0.02084135104388903,0.021334258108696363
0.4080680680680681,0.022524496393105886,0.022255854132825607,0.02095459715865736,0.021462018966485242
0.4110610610610611,0.022677336215387863,0.02240588861625114,0.021073616849886116,0.021602272878136663
0.4140540540540541,0.022841915434138025,0.022571751477283773,0.021204697620341325,0.021755238327446393
0.4170470470470471,0.02301472957754485,0.02273995977588364,0.0213767607161092,0.021917026782231768
0.4200400400400401,0.023192971414274746,0.02290974097034745,0.021561342133196833,0.022083416280998424
0.4230330330330331,0.023345065352436564,0.023056292725855108,0.02168607140120575,0.022222171890224657
0.4260260260260261,0.023476752669955105,0.02318547774981852,0.021780771523305837,0.022340501844072137
0.42901901901901907,0.02362487574478301,0.023329214053978878,0.02192429330898538,0.022476318566058324
0.43201201201201206,0.023788043002781735,0.023484856649420842,0.02209107300199181,0.022627049800637466
0.43500500500500505,0.023961858222982947,0.023656275342736396,0.02223636854600976,0.022789054620143603
0.43799799799799805,0.024142802033230357,0.023838866915263275,0.022380109925308853,0.022958460334494286
0.44099099099099104,0.024328362752819275,0.02401973020552219,0.022527298950269455,0.023131389487087803
0.44398398398398403,0.02449960877928324,0.02418475540753349,0.022693451008025754,0.02328858398393097
0.446976976976977,0.024659340935048114,0.02433910677587254,0.022855063277174847,0.02343432067147616
0.44996996996997,0.02482862342794194,0.02450016345063941,0.022993351609294426,0.023590338665115194
0.452962962962963,0.025006509542349873,0.02467224577775472,0.023132156967591428,0.023754478321531988
0.455955955955956,0.025190376448370463,0.024853981706734574,0.023276282312400927,0.0239251021580469
0.458948948948949,0.025378140897313214,0.025037485898786804,0.0234598627702584,0.024099920996102957
0.461941941941942,0.025568315938074557,0.025222783041397096,0.023653911547752367,0.024276117683543975
0.464934934934935,0.025759860858013447,0.02541220319879797,0.023814323817420567,0.024452762270512747
0.467927927927928,0.025952050851602935,0.02559981216474086,0.023965819675430176,0.024630488906606858
0.47092092092092097,0.026126931489806028,0.025769132879676256,0.024097726327698764,0.024790836377614974
0.47391391391391396,0.026287988906138954,0.02592720175409731,0.024251140456400568,0.0249361764533518
0.47690690690690696,0.026457038536181452,0.026091027493609587,0.024422154335961448,0.02508923661358469
0.47989989989989995,0.026633671566168315,0.02626198510898253,0.024567075928856652,0.025250994048861684
0.48289289289289294,0.026815694207365938,0.026441288199937792,0.02470850072687924,0.025418926658626825
0.48588588588588594,0.02700131201126375,0.026621816381760453,0.024887700143076435,0.02558971985924876
0.48887887887887893,0.027189217966861322,0.026803989456487248,0.02507717748304231,0.02576319804799297
0.4918718718718719,0.027378478383977608,0.026990391734283338,0.025232238575446497,0.025938341403322143
0.4948648648648649,0.027568429216110076,0.02717505609500623,0.025378277869600008,0.026113179709753725
0.4978578578578579,0.027758599088184708,0.027356215074681466,0.025523170893601923,0.026287370815980555
0.5008508508508509,0.027948654010536585,0.027542577570572376,0.025704979067990515,0.02646197534898161
0.5038438438438438,0.028133964013491462,0.027728563750263623,0.02589106770229928,0.026632190746555286
0.5068368368368369,0.028315246218429086,0.027903957071052674,0.026037568960684942,0.026797458017326074
0.5098298298298298,0.02849787544414085,0.028076422535444304,0.026176145275724635,0.026963473215739654
0.5128228228228229,0.02868175003915142,0.028253739660918483,0.026314844427560206,0.027131519749458526
0.5158158158158159,0.028866349290855974,0.02843551625682229,0.02649173893357396,0.02730095025043366
0.5188088088088089,0.029051246131723937,0.02861534485956278,0.026678535245497674,0.027469946009307168
0.5218018018018018,0.029236125903517474,0.02879452324549299,0.026829809883396897,0.027638248618789666
0.5247947947947948,0.029393831526564742,0.028949000160077135,0.026942475517716547,0.027779219089323084
0.5277877877877879,0.02952947889388498,0.029078634978690943,0.027030485197656606,0.027898165648418217
0.5307807807807808,0.0296763821894133,0.029216050177247273,0.02716940149114796,0.028028414761616167
0.5337737737737738,0.029834433842277346,0.02936719684382554,0.027330932094963806,0.02816999812096488
0.5367667667667668,0.030000889190767748,0.029530793331316238,0.027465776984823893,0.028321159424601505
0.5397597597597599,0.030141097092452225,0.029668730683947205,0.027562609520827043,0.028445831419229423
0.5427527527527528,0.030259751686133134,0.02978172770747333,0.027634883619034434,0.028547475061364774
0.5457457457457457,0.030395682739635013,0.02990833546089795,0.0277657619169197,0.028667786296636685
0.5487387387387388,0.03054785861089155,0.030057046376790172,0.027924604708752652,0.02880570515985157
0.5517317317317318,0.030712280303830133,0.030222826513743046,0.02805862938300138,0.028955354783611647
0.5547247247247248,0.030885599007349177,0.030390705361123507,0.02819090577292575,0.029114332704585355
0.5577177177177177,0.031065277334776004,0.030563605692472177,0.028366610654791576,0.029279846274637623
0.5607107107107108,0.031249426797879756,0.0307420801517514,0.02855532563011714,0.029448519836417657
0.5637037037037038,0.03141793492996766,0.030901101379625807,0.02868711791563412,0.02960096205395166
0.5666966966966968,0.031573419820597505,0.031052548136817404,0.02879365493863091,0.029739997392164014
0.5696896896896897,0.03173835631298163,0.03121836539822875,0.02894878451385016,0.029887791870995578
0.5726826826826827,0.03191218134850837,0.031386253035590304,0.029123408701004175,0.03004400282056397
0.5756756756756758,0.03209261440254841,0.031559475538054056,0.029265570940356644,0.0302076051803153
0.5786686686686687,0.03227775543317632,0.03173858992982354,0.029401575489797768,0.030376439237001833
0.5816616616616617,0.03246617011746024,0.031917441914837925,0.029538867595348205,0.030547501214781583
0.5846546546546547,0.032656792012957375,0.032100928531462486,0.029720228025731602,0.03072105825707986
0.5876476476476478,0.03284883092858324,0.03228988964737863,0.02991372175391277,0.030896283577902976
0.5906406406406407,0.03304170218169416,0.03248070735693211,0.030067772894236823,0.031071172650586065
0.5936336336336336,0.033225545736153335,0.03265905695039426,0.030200792536837297,0.031235662702148927
0.5966266266266267,0.03340177135611176,0.03282867630245852,0.030323638564614522,0.03139282020767798
0.5996196196196197,0.03358176873661808,0.033005236317559444,0.03049328104856698,0.03155456639586502
0.6026126126126127,0.03376540702482032,0.03318283858317959,0.030678380635987615,0.03171935192630388
0.6056056056056056,0.03395168684269339,0.033362388968215834,0.030826202036499228,0.031887439416709025
0.6085985985985987,0.03413976453005916,0.03354696263329294,0.030964646949083227,0.03205784803732155
0.6115915915915917,0.034328997446423114,0.033730041923986286,0.03114374509665952,0.032228421049839605
0.6145845845845846,0.034518902797092195,0.033913061973762364,0.03133367511497249,0.03239875613670066
0.6175775775775776,0.03470911881569167,0.03409961911320327,0.03148307717052008,0.03257001474369139
0.6205705705705706,0.034899374771499576,0.03428356450432184,0.03162104235226625,0.03274187577366401
0.6235635635635637,0.03507996470492966,0.03445694309270429,0.031746365648944765,0.03290277761483441
0.6265565565565566,0.035252377845850016,0.034625257689684705,0.03190590035574154,0.03305441200285641
0.6295495495495496,0.035428123054162305,0.03479438115404723,0.032081100929166016,0.03321041054555859
0.6325425425425426,0.03560720394432753,0.03496279372369448,0.032220143113717445,0.033370756560661116
0.6355355355355357,0.03578875665071793,0.03513967126799893,0.03235079314519956,0.03353294562412799
0.6385285285285286,0.035972036301387435,0.035323410999393984,0.03248100681527637,0.03369618794262183
0.6415215215215215,0.03615646613394793,0.035501201227006396,0.03265565821482814,0.033861352269506734
0.6445145145145146,0.03634160551048551,0.035678330138709365,0.03284274406843291,0.03402788979054028
0.6475075075075076,0.03652711856491347,0.035857038873688886,0.03298929986494703,0.034193930208576334
0.6505005005005006,0.036698334282277936,0.03601751690198953,0.03310878084530254,0.03434426857539927
0.6534934934934935,0.03685744399201804,0.036168177928394954,0.03325547251060949,0.034482790429074116
0.6564864864864866,0.03702181557185771,0.036328513948120554,0.03341910017938123,0.03462773799938324
0.6594794794794796,0.037191512627632164,0.03649204776888044,0.03354808403320981,0.034777722796410386
0.6624724724724725,0.037365315095136346,0.03665923681400806,0.0336701412064699,0.03493272094805082
0.6654654654654655,0.03754215678056837,0.03683290226039449,0.033792898248447015,0.03509144585703789
0.6684584584584585,0.03772120045686262,0.037006114931373596,0.033961858937187756,0.03525144657862754
0.6714514514514516,0.03790179719952804,0.03718013775927184,0.03414443707603274,0.03541209862683537
0.6744444444444445,0.038049002918112064,0.03732340931655596,0.034249339901537126,0.03553849830640274
0.6774374374374375,0.03816809894680716,0.0374353276816137,0.03431252711690618,0.03563629683751588
0.6804304304304305,0.038300507394371755,0.0375602473422833,0.0344330879607004,0.03574771452671387
0.6834234234234235,0.03844645895678484,0.037702511784789915,0.0345809269217959,0.03587457405973078
0.6864164164164165,0.038603147674090024,0.037853057532479265,0.03469869314933147,0.036013499828750836
0.6894094094094094,0.038768088195475676,0.038011268647326034,0.034813155826455465,0.036160023722637345
0.6924024024024025,0.03893930588708635,0.038179213826008675,0.034931105750408004,0.03631335406654279
0.6953953953953955,0.039115255345688035,0.038349112784802145,0.03509936129159856,0.036471748803000456
0.6983883883883885,0.03926454866850544,0.03849097694470213,0.03525055386910854,0.03660084206446421
0.7013813813813814,0.03939122925307479,0.03861315862852068,0.03533365138731773,0.036705145125705725
0.7043743743743744,0.039531146953615225,0.0387461217814568,0.03541969092471414,0.03682426151236513
0.7073673673673675,0.03968414373460406,0.038888095545558415,0.03556465243356295,0.036958124146117585
0.7103603603603604,0.03984746455008971,0.039043171776778775,0.03573256334275922,0.037101917926917444
0.7133533533533534,0.04001869970311725,0.03921076565994928,0.03586373642954844,0.03725434024381694
0.7163463463463464,0.040195939691849966,0.03938570147439461,0.035987740217235095,0.03741319243871783
0.7193393393393395,0.04037769220527884,0.03956171655322764,0.03615998818831699,0.037575252301385094
0.7223323323323324,0.04056279525035929,0.03974005124530817,0.03634682542757902,0.03774083770052852
0.7253253253253253,0.040750345699461295,0.03992419816859176,0.03649002651499168,0.03790901797532806
0.7283183183183184,0.04092950918753826,0.04009676551018473,0.03661040978206942,0.03806690437304071
0.7313113113113114,0.04110134977204517,0.0402609694813712,0.03676693700482249,0.03821583817070601
0.7343043043043044,0.041277696529419226,0.04043327410675063,0.036940544113434545,0.03837012500334617
0.7372972972972973,0.041458375731149855,0.040607117481213914,0.03707374523647237,0.03852963528291429
0.7402902902902904,0.041642380409352135,0.04078354665556486,0.03719766861038038,0.03869159939274237
0.7432832832832834,0.04182884339069163,0.04096601237929604,0.037321257492685084,0.03885657932348448
0.7462762762762764,0.042017080294307604,0.04114735875157744,0.03749524277469962,0.039023799015741975
0.7492692692692693,0.042206556553764984,0.04132913487984859,0.037684066305358546,0.03919107953982807
0.7522622622622623,0.04239685533039751,0.04151529188711614,0.03782808810041136,0.03935809616201626
0.7552552552552554,0.042587651797013286,0.041699034640048,0.03795944870433194,0.03952621911827753
0.7582482482482483,0.04277869297783425,0.04188220739631946,0.03813603571299604,0.0396951646305868
0.7612412412412413,0.042969782005482855,0.04206900110601472,0.03832495709729423,0.03986310653286835
0.7642342342342343,0.04316076584170939,0.04225278709486367,0.038467722752705866,0.040029985127064495
0.7672272272272274,0.043336183719041015,0.04241988430194756,0.038580236647942925,0.040181241565180395
0.7702202202202203,0.04349823385879493,0.04257695786568948,0.0386753155077416,0.04031924594656799
0.7732132132132132,0.04366524644401832,0.042736305428485236,0.038825662859019706,0.04046189608318706
0.7762062062062063,0.043837447461525375,0.04290029332199611,0.03899659882869504,0.0406110565940716
0.7791991991991993,0.044013756556283784,0.0430721690438543,0.03912695609096805,0.040765372558732464
0.7821921921921923,0.044193205663792666,0.043244376632931125,0.039247769719517996,0.04092202992733365
0.7851851851851852,0.04437501751500358,0.043418211252149154,0.03941686813820772,0.04108019590983407
0.7881781781781783,0.044558575512939444,0.043597456320407034,0.039600309884687004,0.04124086522801559
0.7911711711711713,0.044743391437863184,0.04377505170941937,0.03973823551388118,0.04140345288324377
0.7941641641641642,0.04492907896210255,0.04395271876788303,0.0398633393726847,0.041565879291194055
0.7971571571571572,0.045089327657329786,0.044108029869800294,0.03995702005931159,0.041700499807099646
0.8001501501501502,0.04522769335534459,0.04423809472432854,0.04007669724814231,0.04181293960414363
0.8031431431431433,0.045375050668479765,0.04437278499366275,0.04022171541924998,0.041936146238902655
0.8061361361361362,0.04553176050019484,0.044519829659261774,0.04033235236517786,0.04206895787012431
0.8091291291291292,0.04569602562649707,0.04467940530743339,0.04043863069593928,0.04221072896117623
0.8121221221221222,0.04586622454936971,0.04484651710376232,0.04059846594181748,0.04235942956438021
0.8151151151151153,0.04604104274663218,0.045014829591029426,0.04077598590820182,0.042511818754420436
0.8181081081081082,0.04621942763836634,0.04518574461685997,0.040908960861061716,0.04266829152995117
0.8211011011011011,0.046390040346583776,0.045352282761910806,0.04101882080113543,0.042816820087198296
0.8240940940940942,0.04655371496389973,0.04550864742867676,0.04116777809652887,0.04295667664548852
0.8270870870870872,0.046722440506492005,0.04566932729203508,0.041335403605576325,0.04310081772561145
0.8300800800800802,0.04689600497142429,0.04583867699073869,0.04146049570681009,0.043250850926985836
0.8330730730730731,0.047073403013195556,0.04600891600224797,0.041575748033876404,0.04340556757707526
0.8360660660660661,0.04725375842884736,0.046181309418463205,0.04174156866594013,0.04356224353785293
0.8390590590590592,0.04743109664423601,0.04635431555110171,0.04191701542907697,0.04371613114791114
0.8420520520520521,0.047605589778857926,0.04652135356415306,0.042040652711766574,0.04386740949031004
0.8450450450450451,0.04778305549612322,0.04669058284713287,0.042153467212224585,0.04402063989942097
0.8480380380380381,0.04796324419875459,0.04686635125258916,0.042265707666016866,0.044175694281679986
0.8510310310310312,0.048145542264641836,0.0470412335439856,0.04243199858805592,0.04433364516466445
0.8540240240240241,0.048329423097771544,0.0472168739811582,0.04261493725018394,0.044493862546232846
0.857017017017017,0.04851446184581303,0.047397446183149505,0.042750803520790054,0.04465415799657738
0.8600100100100101,0.048689725525884936,0.04756496680223987,0.04286172345249979,0.04480302635368435
0.8630030030030031,0.04885638854530799,0.047722854637942035,0.043011341662361084,0.044943551735353866
0.8659959959959961,0.04902680106277775,0.04788841177503628,0.043179090853364036,0.04508897716288113
0.868988988988989,0.04920102376091246,0.04805489394575699,0.04330277609382212,0.045237702285923734
0.8719819819819821,0.049378289391194825,0.04822369223057133,0.0434157721963268,0.04539041676112109
0.8749749749749751,0.0495579114717152,0.04839871794014692,0.043579743344205286,0.04554625894853137
0.877967967967968,0.049728659443725495,0.04856161529297934,0.043747436458427005,0.04569153785618001
0.880960960960961,0.04989151927709852,0.04871150317353443,0.04385729317963049,0.04582742441305357
0.883953953953954,0.050058763425178246,0.04886860054909109,0.0439580943825077,0.04596890433556988
0.8869469469469471,0.05023034205080999,0.04903507572577034,0.04406035276386997,0.04611593975065756
0.88993993993994,0.05040540240137245,0.049206668211592,0.04421948504969024,0.04626574546192379
0.892932932932933,0.050583187342646614,0.04937745396281303,0.0443970714156627,0.04641904913249252
0.895925925925926,0.05076307824456036,0.04954935188496116,0.04452775811894809,0.04657510083617636
0.8989189189189191,0.05093383288843029,0.04971563975329532,0.04463377348289165,0.04672019495070073
0.901911911911912,0.051096464623071956,0.04987047491775873,0.044779948263680654,0.04685555935313528
0.9049049049049049,0.05126333545664733,0.050028807449726515,0.044945100867093475,0.046996334797087445
0.907897897897898,0.05143443252181674,0.05019535684039913,0.045065521983542536,0.047142539310829096
0.910890890890891,0.05160893891900849,0.050362305960865404,0.04517517253379785,0.04729141750571533
0.913883883883884,0.05178612556430404,0.05053112903672087,0.04533712380080764,0.04744214878221036
0.9168768768768769,0.051949123883094646,0.05068928572161257,0.045497150693438945,0.04757852187806286
0.91986986986987,0.05209958064901871,0.050831499375503866,0.045593099326877,0.04770232661967598
0.922862862862863,0.05225629504532698,0.050979340711371515,0.04568198430235678,0.047832082989278206
0.925855855855856,0.05241933515788081,0.051137647193355056,0.04577464970268305,0.04796961801738855
0.9288488488488489,0.05258754563611122,0.051298164233265664,0.0459276017042503,0.04811346308399347
